code,first,level,name,parent
110000000000,B,1,北京市,0
120000000000,T,1,天津市,0
130000000000,H,1,河北省,0
140000000000,S,1,山西省,0
150000000000,N,1,内蒙古自治区,0
210000000000,L,1,辽宁省,0
220000000000,J,1,吉林省,0
230000000000,H,1,黑龙江省,0
310000000000,S,1,上海市,0
320000000000,J,1,江苏省,0
330000000000,Z,1,浙江省,0
340000000000,A,1,安徽省,0
350000000000,F,1,福建省,0
360000000000,J,1,江西省,0
370000000000,S,1,山东省,0
410000000000,H,1,河南省,0
420000000000,H,1,湖北省,0
430000000000,H,1,湖南省,0
440000000000,G,1,广东省,0
450000000000,G,1,广西壮族自治区,0
460000000000,H,1,海南省,0
500000000000,C,1,重庆市,0
510000000000,S,1,四川省,0
520000000000,G,1,贵州省,0
530000000000,Y,1,云南省,0
540000000000,X,1,西藏自治区,0
610000000000,S,1,陕西省,0
620000000000,G,1,甘肃省,0
630000000000,Q,1,青海省,0
640000000000,N,1,宁夏回族自治区,0
650000000000,X,1,新疆维吾尔自治区,0
230100000000,H,2,哈尔滨市,230000000000
230200000000,Q,2,齐齐哈尔市,230000000000
230300000000,J,2,鸡西市,230000000000
230400000000,H,2,鹤岗市,230000000000
230500000000,S,2,双鸭山市,230000000000
230600000000,D,2,大庆市,230000000000
230700000000,Y,2,伊春市,230000000000
230800000000,J,2,佳木斯市,230000000000
230900000000,Q,2,七台河市,230000000000
231000000000,M,2,牡丹江市,230000000000
231100000000,H,2,黑河市,230000000000
231200000000,S,2,绥化市,230000000000
232700000000,D,2,大兴安岭地区,230000000000
130100000000,S,2,石家庄市,130000000000
130200000000,T,2,唐山市,130000000000
130300000000,Q,2,秦皇岛市,130000000000
130400000000,H,2,邯郸市,130000000000
130500000000,X,2,邢台市,130000000000
130600000000,B,2,保定市,130000000000
130700000000,Z,2,张家口市,130000000000
130800000000,C,2,承德市,130000000000
130900000000,C,2,沧州市,130000000000
131000000000,L,2,廊坊市,130000000000
131100000000,H,2,衡水市,130000000000
150100000000,H,2,呼和浩特市,150000000000
150200000000,B,2,包头市,150000000000
150300000000,W,2,乌海市,150000000000
150400000000,C,2,赤峰市,150000000000
150500000000,T,2,通辽市,150000000000
150600000000,E,2,鄂尔多斯市,150000000000
150700000000,H,2,呼伦贝尔市,150000000000
150800000000,B,2,巴彦淖尔市,150000000000
150900000000,W,2,乌兰察布市,150000000000
152200000000,X,2,兴安盟,150000000000
152500000000,X,2,锡林郭勒盟,150000000000
152900000000,A,2,阿拉善盟,150000000000
110100000000,S,2,市辖区,110000000000
210100000000,S,2,沈阳市,210000000000
210200000000,D,2,大连市,210000000000
210300000000,A,2,鞍山市,210000000000
210400000000,F,2,抚顺市,210000000000
210500000000,B,2,本溪市,210000000000
210600000000,D,2,丹东市,210000000000
210700000000,J,2,锦州市,210000000000
210800000000,Y,2,营口市,210000000000
210900000000,F,2,阜新市,210000000000
211000000000,L,2,辽阳市,210000000000
211100000000,P,2,盘锦市,210000000000
211200000000,T,2,铁岭市,210000000000
211300000000,Z,2,朝阳市,210000000000
211400000000,H,2,葫芦岛市,210000000000
120100000000,S,2,市辖区,120000000000
220100000000,C,2,长春市,220000000000
220200000000,J,2,吉林市,220000000000
220300000000,S,2,四平市,220000000000
220400000000,L,2,辽源市,220000000000
220500000000,T,2,通化市,220000000000
220600000000,B,2,白山市,220000000000
220700000000,S,2,松原市,220000000000
220800000000,B,2,白城市,220000000000
222400000000,Y,2,延边朝鲜族自治州,220000000000
140100000000,T,2,太原市,140000000000
140200000000,D,2,大同市,140000000000
140300000000,Y,2,阳泉市,140000000000
140400000000,Z,2,长治市,140000000000
140500000000,J,2,晋城市,140000000000
140600000000,S,2,朔州市,140000000000
140700000000,J,2,晋中市,140000000000
140800000000,Y,2,运城市,140000000000
140900000000,X,2,忻州市,140000000000
141000000000,L,2,临汾市,140000000000
141100000000,L,2,吕梁市,140000000000
650100000000,W,2,乌鲁木齐市,650000000000
650200000000,K,2,克拉玛依市,650000000000
650400000000,T,2,吐鲁番市,650000000000
650500000000,H,2,哈密市,650000000000
652300000000,C,2,昌吉回族自治州,650000000000
652700000000,B,2,博尔塔拉蒙古自治州,650000000000
652800000000,B,2,巴音郭楞蒙古自治州,650000000000
652900000000,A,2,阿克苏地区,650000000000
653000000000,K,2,克孜勒苏柯尔克孜自治州,650000000000
653100000000,K,2,喀什地区,650000000000
653200000000,H,2,和田地区,650000000000
654000000000,Y,2,伊犁哈萨克自治州,650000000000
654200000000,T,2,塔城地区,650000000000
654300000000,A,2,阿勒泰地区,650000000000
659000000000,Z,2,自治区直辖县级行政区划,650000000000
630100000000,X,2,西宁市,630000000000
630200000000,H,2,海东市,630000000000
632200000000,H,2,海北藏族自治州,630000000000
632300000000,H,2,黄南藏族自治州,630000000000
632500000000,H,2,海南藏族自治州,630000000000
632600000000,G,2,果洛藏族自治州,630000000000
632700000000,Y,2,玉树藏族自治州,630000000000
632800000000,H,2,海西蒙古族藏族自治州,630000000000
640100000000,Y,2,银川市,640000000000
640200000000,S,2,石嘴山市,640000000000
640300000000,W,2,吴忠市,640000000000
640400000000,G,2,固原市,640000000000
640500000000,Z,2,中卫市,640000000000
620100000000,L,2,兰州市,620000000000
620200000000,J,2,嘉峪关市,620000000000
620300000000,J,2,金昌市,620000000000
620400000000,B,2,白银市,620000000000
620500000000,T,2,天水市,620000000000
620600000000,W,2,武威市,620000000000
620700000000,Z,2,张掖市,620000000000
620800000000,P,2,平凉市,620000000000
620900000000,J,2,酒泉市,620000000000
621000000000,Q,2,庆阳市,620000000000
621100000000,D,2,定西市,620000000000
621200000000,L,2,陇南市,620000000000
622900000000,L,2,临夏回族自治州,620000000000
623000000000,G,2,甘南藏族自治州,620000000000
610100000000,X,2,西安市,610000000000
610200000000,T,2,铜川市,610000000000
610300000000,B,2,宝鸡市,610000000000
610400000000,X,2,咸阳市,610000000000
610500000000,W,2,渭南市,610000000000
610600000000,Y,2,延安市,610000000000
610700000000,H,2,汉中市,610000000000
610800000000,Y,2,榆林市,610000000000
610900000000,A,2,安康市,610000000000
611000000000,S,2,商洛市,610000000000
530100000000,K,2,昆明市,530000000000
530300000000,Q,2,曲靖市,530000000000
530400000000,Y,2,玉溪市,530000000000
530500000000,B,2,保山市,530000000000
530600000000,Z,2,昭通市,530000000000
530700000000,L,2,丽江市,530000000000
530800000000,P,2,普洱市,530000000000
530900000000,L,2,临沧市,530000000000
532300000000,C,2,楚雄彝族自治州,530000000000
532500000000,H,2,红河哈尼族彝族自治州,530000000000
532600000000,W,2,文山壮族苗族自治州,530000000000
532800000000,X,2,西双版纳傣族自治州,530000000000
532900000000,D,2,大理白族自治州,530000000000
533100000000,D,2,德宏傣族景颇族自治州,530000000000
533300000000,N,2,怒江傈僳族自治州,530000000000
533400000000,D,2,迪庆藏族自治州,530000000000
520100000000,G,2,贵阳市,520000000000
520200000000,L,2,六盘水市,520000000000
520300000000,Z,2,遵义市,520000000000
520400000000,A,2,安顺市,520000000000
520500000000,B,2,毕节市,520000000000
520600000000,T,2,铜仁市,520000000000
522300000000,Q,2,黔西南布依族苗族自治州,520000000000
522600000000,Q,2,黔东南苗族侗族自治州,520000000000
522700000000,Q,2,黔南布依族苗族自治州,520000000000
510100000000,C,2,成都市,510000000000
510300000000,Z,2,自贡市,510000000000
510400000000,P,2,攀枝花市,510000000000
510500000000,L,2,泸州市,510000000000
510600000000,D,2,德阳市,510000000000
510700000000,M,2,绵阳市,510000000000
510800000000,G,2,广元市,510000000000
510900000000,S,2,遂宁市,510000000000
511000000000,N,2,内江市,510000000000
511100000000,L,2,乐山市,510000000000
511300000000,N,2,南充市,510000000000
511400000000,M,2,眉山市,510000000000
511500000000,Y,2,宜宾市,510000000000
511600000000,G,2,广安市,510000000000
511700000000,D,2,达州市,510000000000
511800000000,Y,2,雅安市,510000000000
511900000000,B,2,巴中市,510000000000
512000000000,Z,2,资阳市,510000000000
513200000000,A,2,阿坝藏族羌族自治州,510000000000
513300000000,G,2,甘孜藏族自治州,510000000000
513400000000,L,2,凉山彝族自治州,510000000000
500100000000,S,2,市辖区,500000000000
500200000000,X,2,县,500000000000
460100000000,H,2,海口市,460000000000
460200000000,S,2,三亚市,460000000000
460300000000,S,2,三沙市,460000000000
460400000000,D,2,儋州市,460000000000
469000000000,S,2,省直辖县级行政区划,460000000000
450100000000,N,2,南宁市,450000000000
450200000000,L,2,柳州市,450000000000
450300000000,G,2,桂林市,450000000000
450400000000,W,2,梧州市,450000000000
450500000000,B,2,北海市,450000000000
450600000000,F,2,防城港市,450000000000
450700000000,Q,2,钦州市,450000000000
450800000000,G,2,贵港市,450000000000
450900000000,Y,2,玉林市,450000000000
451000000000,B,2,百色市,450000000000
451100000000,H,2,贺州市,450000000000
451200000000,H,2,河池市,450000000000
451300000000,L,2,来宾市,450000000000
451400000000,C,2,崇左市,450000000000
440100000000,G,2,广州市,440000000000
440200000000,S,2,韶关市,440000000000
440300000000,S,2,深圳市,440000000000
440400000000,Z,2,珠海市,440000000000
440500000000,S,2,汕头市,440000000000
440600000000,F,2,佛山市,440000000000
440700000000,J,2,江门市,440000000000
440800000000,Z,2,湛江市,440000000000
440900000000,M,2,茂名市,440000000000
441200000000,Z,2,肇庆市,440000000000
441300000000,H,2,惠州市,440000000000
441400000000,M,2,梅州市,440000000000
441500000000,S,2,汕尾市,440000000000
441600000000,H,2,河源市,440000000000
441700000000,Y,2,阳江市,440000000000
441800000000,Q,2,清远市,440000000000
441900000000,D,2,东莞市,440000000000
442000000000,Z,2,中山市,440000000000
445100000000,C,2,潮州市,440000000000
445200000000,J,2,揭阳市,440000000000
445300000000,Y,2,云浮市,440000000000
430100000000,C,2,长沙市,430000000000
430200000000,Z,2,株洲市,430000000000
430300000000,X,2,湘潭市,430000000000
430400000000,H,2,衡阳市,430000000000
430500000000,S,2,邵阳市,430000000000
430600000000,Y,2,岳阳市,430000000000
430700000000,C,2,常德市,430000000000
430800000000,Z,2,张家界市,430000000000
430900000000,Y,2,益阳市,430000000000
431000000000,C,2,郴州市,430000000000
431100000000,Y,2,永州市,430000000000
431200000000,H,2,怀化市,430000000000
431300000000,L,2,娄底市,430000000000
433100000000,X,2,湘西土家族苗族自治州,430000000000
232721000000,H,3,呼玛县,232700000000
232722000000,T,3,塔河县,232700000000
232761000000,J,3,加格达奇区,232700000000
232762000000,S,3,松岭区,232700000000
232763000000,X,3,新林区,232700000000
232764000000,H,3,呼中区,232700000000
420100000000,W,2,武汉市,420000000000
420200000000,H,2,黄石市,420000000000
420300000000,S,2,十堰市,420000000000
420500000000,Y,2,宜昌市,420000000000
420600000000,X,2,襄阳市,420000000000
420700000000,E,2,鄂州市,420000000000
420800000000,J,2,荆门市,420000000000
420900000000,X,2,孝感市,420000000000
421000000000,J,2,荆州市,420000000000
421100000000,H,2,黄冈市,420000000000
421200000000,X,2,咸宁市,420000000000
421300000000,S,2,随州市,420000000000
422800000000,E,2,恩施土家族苗族自治州,420000000000
429000000000,S,2,省直辖县级行政区划,420000000000
410100000000,Z,2,郑州市,410000000000
410200000000,K,2,开封市,410000000000
410300000000,L,2,洛阳市,410000000000
410400000000,P,2,平顶山市,410000000000
410500000000,A,2,安阳市,410000000000
410600000000,H,2,鹤壁市,410000000000
410700000000,X,2,新乡市,410000000000
410800000000,J,2,焦作市,410000000000
410900000000,P,2,濮阳市,410000000000
411000000000,X,2,许昌市,410000000000
411100000000,T,2,漯河市,410000000000
411200000000,S,2,三门峡市,410000000000
411300000000,N,2,南阳市,410000000000
411400000000,S,2,商丘市,410000000000
411500000000,X,2,信阳市,410000000000
411600000000,Z,2,周口市,410000000000
411700000000,Z,2,驻马店市,410000000000
419000000000,S,2,省直辖县级行政区划,410000000000
110102000000,X,3,西城区,110100000000
110105000000,C,3,朝阳区,110100000000
110106000000,F,3,丰台区,110100000000
110107000000,S,3,石景山区,110100000000
110108000000,H,3,海淀区,110100000000
110109000000,M,3,门头沟区,110100000000
110111000000,F,3,房山区,110100000000
110112000000,T,3,通州区,110100000000
110113000000,S,3,顺义区,110100000000
110114000000,C,3,昌平区,110100000000
110115000000,D,3,大兴区,110100000000
110116000000,H,3,怀柔区,110100000000
110117000000,P,3,平谷区,110100000000
110118000000,M,3,密云区,110100000000
110119000000,Y,3,延庆区,110100000000
152922000000,A,3,阿拉善右旗,152900000000
152923000000,E,3,额济纳旗,152900000000
152971000000,N,3,内蒙古阿拉善经济开发区,152900000000
152502000000,X,3,锡林浩特市,152500000000
152522000000,A,3,阿巴嘎旗,152500000000
152523000000,S,3,苏尼特左旗,152500000000
152524000000,S,3,苏尼特右旗,152500000000
152525000000,D,3,东乌珠穆沁旗,152500000000
152526000000,X,3,西乌珠穆沁旗,152500000000
152527000000,T,3,太仆寺旗,152500000000
152528000000,X,3,镶黄旗,152500000000
152529000000,Z,3,正镶白旗,152500000000
152530000000,Z,3,正蓝旗,152500000000
152531000000,D,3,多伦县,152500000000
152571000000,W,3,乌拉盖管委会,152500000000
141002000000,Y,3,尧都区,141000000000
141021000000,Q,3,曲沃县,141000000000
141022000000,Y,3,翼城县,141000000000
141023000000,X,3,襄汾县,141000000000
141024000000,H,3,洪洞县,141000000000
141025000000,G,3,古县,141000000000
141026000000,A,3,安泽县,141000000000
141027000000,F,3,浮山县,141000000000
141028000000,J,3,吉县,141000000000
141029000000,X,3,乡宁县,141000000000
141030000000,D,3,大宁县,141000000000
141031000000,X,3,隰县,141000000000
141032000000,Y,3,永和县,141000000000
141033000000,P,3,蒲县,141000000000
141034000000,F,3,汾西县,141000000000
141081000000,H,3,侯马市,141000000000
141082000000,H,3,霍州市,141000000000
654321000000,B,3,布尔津县,654300000000
654322000000,F,3,富蕴县,654300000000
654323000000,F,3,福海县,654300000000
654324000000,H,3,哈巴河县,654300000000
654325000000,Q,3,青河县,654300000000
654326000000,J,3,吉木乃县,654300000000
540100000000,L,2,拉萨市,540000000000
540200000000,R,2,日喀则市,540000000000
540300000000,C,2,昌都市,540000000000
540400000000,L,2,林芝市,540000000000
540500000000,S,2,山南市,540000000000
540600000000,N,2,那曲市,540000000000
542500000000,A,2,阿里地区,540000000000
659002000000,A,3,阿拉尔市,659000000000
659003000000,T,3,图木舒克市,659000000000
659004000000,W,3,五家渠市,659000000000
659006000000,T,3,铁门关市,659000000000
640502000000,S,3,沙坡头区,640500000000
640521000000,Z,3,中宁县,640500000000
640522000000,H,3,海原县,640500000000
621002000000,X,3,西峰区,621000000000
621021000000,Q,3,庆城县,621000000000
621022000000,H,3,环县,621000000000
621023000000,H,3,华池县,621000000000
621024000000,H,3,合水县,621000000000
621025000000,Z,3,正宁县,621000000000
621026000000,N,3,宁县,621000000000
621027000000,Z,3,镇原县,621000000000
611002000000,S,3,商州区,611000000000
611021000000,L,3,洛南县,611000000000
611022000000,D,3,丹凤县,611000000000
611023000000,S,3,商南县,611000000000
611024000000,S,3,山阳县,611000000000
611025000000,Z,3,镇安县,611000000000
611026000000,Z,3,柞水县,611000000000
610902000000,H,3,汉滨区,610900000000
610921000000,H,3,汉阴县,610900000000
610922000000,S,3,石泉县,610900000000
610923000000,N,3,宁陕县,610900000000
610924000000,Z,3,紫阳县,610900000000
610925000000,L,3,岚皋县,610900000000
610926000000,P,3,平利县,610900000000
610927000000,Z,3,镇坪县,610900000000
610928000000,X,3,旬阳县,610900000000
610929000000,B,3,白河县,610900000000
522702000000,F,3,福泉市,522700000000
522722000000,L,3,荔波县,522700000000
522723000000,G,3,贵定县,522700000000
522725000000,W,3,瓮安县,522700000000
522726000000,D,3,独山县,522700000000
522727000000,P,3,平塘县,522700000000
522728000000,L,3,罗甸县,522700000000
522729000000,Z,3,长顺县,522700000000
522730000000,L,3,龙里县,522700000000
522731000000,H,3,惠水县,522700000000
522732000000,S,3,三都水族自治县,522700000000
451402000000,J,3,江州区,451400000000
451421000000,F,3,扶绥县,451400000000
451422000000,N,3,宁明县,451400000000
451423000000,L,3,龙州县,451400000000
451424000000,D,3,大新县,451400000000
451425000000,T,3,天等县,451400000000
451481000000,P,3,凭祥市,451400000000
500102000000,F,3,涪陵区,500100000000
500103000000,Y,3,渝中区,500100000000
500104000000,D,3,大渡口区,500100000000
500105000000,J,3,江北区,500100000000
500106000000,S,3,沙坪坝区,500100000000
500107000000,J,3,九龙坡区,500100000000
500108000000,N,3,南岸区,500100000000
500109000000,B,3,北碚区,500100000000
500110000000,Q,3,綦江区,500100000000
500111000000,D,3,大足区,500100000000
451302000000,X,3,兴宾区,451300000000
451321000000,X,3,忻城县,451300000000
451322000000,X,3,象州县,451300000000
451323000000,W,3,武宣县,451300000000
451324000000,J,3,金秀瑶族自治县,451300000000
451381000000,H,3,合山市,451300000000
500112000000,Y,3,渝北区,500100000000
500113000000,B,3,巴南区,500100000000
500114000000,Q,3,黔江区,500100000000
500115000000,C,3,长寿区,500100000000
500116000000,J,3,江津区,500100000000
500117000000,H,3,合川区,500100000000
500118000000,Y,3,永川区,500100000000
500119000000,N,3,南川区,500100000000
500120000000,B,3,璧山区,500100000000
500151000000,T,3,铜梁区,500100000000
500152000000,T,3,潼南区,500100000000
500153000000,R,3,荣昌区,500100000000
500154000000,K,3,开州区,500100000000
500155000000,L,3,梁平区,500100000000
500156000000,W,3,武隆区,500100000000
445302000000,Y,3,云城区,445300000000
445303000000,Y,3,云安区,445300000000
445321000000,X,3,新兴县,445300000000
445322000000,Y,3,郁南县,445300000000
445381000000,L,3,罗定市,445300000000
429005000000,Q,3,潜江市,429000000000
429006000000,T,3,天门市,429000000000
429021000000,S,3,神农架林区,429000000000
411702000000,Y,3,驿城区,411700000000
411721000000,X,3,西平县,411700000000
411722000000,S,3,上蔡县,411700000000
411723000000,P,3,平舆县,411700000000
411724000000,Z,3,正阳县,411700000000
411725000000,Q,3,确山县,411700000000
411726000000,B,3,泌阳县,411700000000
411727000000,R,3,汝南县,411700000000
411728000000,S,3,遂平县,411700000000
411729000000,X,3,新蔡县,411700000000
411771000000,H,3,河南驻马店经济开发区,411700000000
152571101000,B,4,巴彦胡硕镇,152571000000
152571500000,H,4,哈拉盖图农牧场,152571000000
152571501000,H,4,贺斯格乌拉牧场,152571000000
152571502000,W,4,乌拉盖牧场,152571000000
411602000000,C,3,川汇区,411600000000
411621000000,F,3,扶沟县,411600000000
411622000000,X,3,西华县,411600000000
411623000000,S,3,商水县,411600000000
411624000000,S,3,沈丘县,411600000000
411625000000,D,3,郸城县,411600000000
411626000000,H,3,淮阳县,411600000000
411627000000,T,3,太康县,411600000000
411628000000,L,3,鹿邑县,411600000000
411671000000,H,3,河南周口经济开发区,411600000000
411681000000,X,3,项城市,411600000000
152531100000,D,4,大北沟镇,152531000000
152531101000,D,4,多伦诺尔镇,152531000000
152531102000,L,4,滦源镇,152531000000
152531201000,C,4,蔡木山乡,152531000000
152531202000,X,4,西干沟乡,152531000000
152531400000,D,4,多伦新型工业化化工区,152531000000
152530100000,S,4,上都镇,152530000000
152530101000,S,4,桑根达来镇,152530000000
152530102000,H,4,哈毕日嘎镇,152530000000
152530200000,B,4,宝绍代苏木,152530000000
152530201000,N,4,那日图苏木,152530000000
152530202000,S,4,赛音呼都嘎苏木,152530000000
152530203000,Z,4,扎格斯台苏木,152530000000
659006100000,B,4,博古其镇,659006000000
659006101000,S,4,双丰镇,659006000000
152530500000,W,4,五一种畜场总场,152530000000
152530501000,H,4,黑城子示范区,152530000000
611026001000,Q,4,乾佑街道办事处,611026000000
611026101000,Y,4,营盘镇,611026000000
611026102000,X,4,下梁镇,611026000000
611026104000,X,4,小岭镇,611026000000
611026105000,F,4,凤凰镇,611026000000
611026106000,H,4,红岩寺镇,611026000000
611026107000,C,4,曹坪镇,611026000000
611026109000,X,4,杏坪镇,611026000000
611026110000,W,4,瓦房口镇,611026000000
152529100000,M,4,明安图镇,152529000000
152529101000,X,4,星耀镇,152529000000
152529200000,Y,4,伊和淖尔苏木,152529000000
152529201000,W,4,乌兰查布苏木,152529000000
152529202000,B,4,宝拉根陶海苏木,152529000000
152529500000,E,4,额里图种畜场,152529000000
152529502000,Z,4,哲日根图林场,152529000000
611024001000,C,4,城关街道办事处,611024000000
611024002000,S,4,十里铺街道办事处,611024000000
611024101000,G,4,高坝店镇,611024000000
611024102000,T,4,天竺山镇,611024000000
611024103000,Z,4,中村镇,611024000000
611024104000,Y,4,银花镇,611024000000
611024105000,X,4,西照川镇,611024000000
611024106000,M,4,漫川关镇,611024000000
611024107000,N,4,南宽坪镇,611024000000
611024108000,H,4,户家塬镇,611024000000
611024109000,Y,4,杨地镇,611024000000
611024111000,X,4,小河口镇,611024000000
611024112000,S,4,色河铺镇,611024000000
611024113000,B,4,板岩镇,611024000000
611024116000,Y,4,延坪镇,611024000000
611024117000,L,4,两岭镇,611024000000
611024118000,W,4,王阎镇,611024000000
611024121000,F,4,法官镇,611024000000
610929100000,C,4,城关镇,610929000000
610929101000,Z,4,中厂镇,610929000000
610929102000,G,4,构扒镇,610929000000
610929103000,Q,4,卡子镇,610929000000
610929104000,M,4,茅坪镇,610929000000
610929105000,S,4,宋家镇,610929000000
610929106000,X,4,西营镇,610929000000
610929107000,C,4,仓上镇,610929000000
610929108000,L,4,冷水镇,610929000000
610929109000,S,4,双丰镇,610929000000
610929110000,M,4,麻虎镇,610929000000
522732001000,S,4,三合街道办事处,522732000000
522732111000,D,4,大河镇,522732000000
522732112000,P,4,普安镇,522732000000
522732113000,D,4,都江镇,522732000000
522732114000,Z,4,中和镇,522732000000
522732115000,Z,4,周覃镇,522732000000
522732116000,J,4,九阡镇,522732000000
611025001000,Y,4,永乐街道办事处,611025000000
611025101000,H,4,回龙镇,611025000000
611025102000,T,4,铁厂镇,611025000000
611025103000,D,4,大坪镇,611025000000
611025104000,M,4,米粮镇,611025000000
611025105000,M,4,茅坪回族镇,611025000000
611025106000,X,4,西口回族镇,611025000000
611025107000,G,4,高峰镇,611025000000
611025108000,Q,4,青铜关镇,611025000000
611025109000,C,4,柴坪镇,611025000000
611025110000,D,4,达仁镇,611025000000
611025111000,M,4,木王镇,611025000000
611025113000,Y,4,云盖寺镇,611025000000
611025114000,M,4,庙沟镇,611025000000
611025117000,Y,4,月河镇,611025000000
611025400000,H,4,黑窑沟林厂,611025000000
611025401000,M,4,木王林厂,611025000000
611025402000,Z,4,镇安县苗圃,611025000000
500155001000,L,4,梁山街道办事处,500155000000
500155002000,S,4,双桂街道办事处,500155000000
500155101000,R,4,仁贤镇,500155000000
500155102000,L,4,礼让镇,500155000000
500155103000,Y,4,云龙镇,500155000000
500155104000,P,4,屏锦镇,500155000000
500155106000,Y,4,袁驿镇,500155000000
500155107000,X,4,新盛镇,500155000000
500155108000,F,4,福禄镇,500155000000
500155109000,J,4,金带镇,500155000000
500155110000,J,4,聚奎镇,500155000000
500155111000,M,4,明达镇,500155000000
500155112000,Y,4,荫平镇,500155000000
500155113000,H,4,和林镇,500155000000
445381001000,L,4,罗城街道,445381000000
445381002000,S,4,素龙街道,445381000000
445381003000,F,4,附城街道,445381000000
445381004000,S,4,双东镇街道,445381000000
445381100000,L,4,罗镜镇,445381000000
445381101000,T,4,太平镇,445381000000
445381102000,F,4,分界镇,445381000000
445381104000,L,4,罗平镇,445381000000
445381105000,C,4,船步镇,445381000000
445381106000,M,4,满塘镇,445381000000
445381107000,P,4,苹塘镇,445381000000
411771360000,G,4,关王庙乡,411771000000
411771560000,J,4,金河街道办事处,411771000000
411771562000,J,4,金山街道办事处,411771000000
411771563000,K,4,开源办事处,411771000000
500155114000,H,4,回龙镇,500155000000
500155115000,B,4,碧山镇,500155000000
500155116000,H,4,虎城镇,500155000000
500155117000,Q,4,七星镇,500155000000
500155118000,L,4,龙门镇,500155000000
500155119000,W,4,文化镇,500155000000
500155120000,H,4,合兴镇,500155000000
500155121000,S,4,石安镇,500155000000
500155122000,B,4,柏家镇,500155000000
500155123000,D,4,大观镇,500155000000
500155124000,Z,4,竹山镇,500155000000
500155125000,P,4,蟠龙镇,500155000000
500155126000,X,4,星桥镇,500155000000
500155127000,Q,4,曲水镇,500155000000
500155128000,A,4,安胜镇,500155000000
500155129000,F,4,复平镇,500155000000
500155130000,Z,4,紫照镇,500155000000
500155201000,T,4,铁门乡,500155000000
500155202000,L,4,龙胜乡,500155000000
500155400000,L,4,梁平区农场,500155000000
500155401000,L,4,梁平区双桂工业园区,500155000000
445381108000,J,4,金鸡镇,445381000000
445381109000,W,4,围底镇,445381000000
445381110000,H,4,华石镇,445381000000
445381111000,L,4,林滨镇,445381000000
445381113000,L,4,黎少镇,445381000000
445381114000,S,4,生江镇,445381000000
445381115000,L,4,连州镇,445381000000
445381116000,S,4,泗纶镇,445381000000
445381118000,J,4,加益镇,445381000000
445381119000,L,4,龙湾镇,445381000000
445381400000,L,4,罗平农场,445381000000
445322100000,D,4,都城镇,445322000000
445322101000,P,4,平台镇,445322000000
445322102000,G,4,桂圩镇,445322000000
445322104000,T,4,通门镇,445322000000
445322105000,J,4,建城镇,445322000000
445322106000,B,4,宝珠镇,445322000000
445322108000,D,4,大方镇,445322000000
445322110000,Q,4,千官镇,445322000000
445322111000,D,4,大湾镇,445322000000
445322112000,H,4,河口镇,445322000000
445322113000,S,4,宋桂镇,445322000000
445322114000,D,4,东坝镇,445322000000
445322115000,L,4,连滩镇,445322000000
445322116000,L,4,历洞镇,445322000000
445322117000,N,4,南江口镇,445322000000
445322400000,X,4,西江林场,445322000000
445322401000,T,4,通门林场,445322000000
445322402000,D,4,大历林场,445322000000
445322403000,T,4,同乐林场,445322000000
411671011000,T,4,太昊路办事处,411671000000
411671012000,H,4,淮河路办事处,411671000000
411628001000,Z,4,真源办事处,411628000000
411628002000,G,4,谷阳办事处,411628000000
411628003000,W,4,卫真办事处,411628000000
411628004000,M,4,鸣鹿办事处,411628000000
411628100000,W,4,涡北镇,411628000000
411628101000,X,4,玄武镇,411628000000
411681001000,H,4,花园办事处,411681000000
411681002000,S,4,水寨办事处,411681000000
411681003000,D,4,东方办事处,411681000000
411681004000,L,4,莲花办事处,411681000000
411681005000,Q,4,千佛阁办事处,411681000000
411681006000,G,4,光武办事处,411681000000
411681100000,N,4,南顿镇,411681000000
411681101000,S,4,孙店镇,411681000000
411681102000,L,4,李寨镇,411681000000
411681103000,J,4,贾岭镇,411681000000
411628102000,S,4,宋河镇,411628000000
411628103000,T,4,太清宫镇,411628000000
411628104000,W,4,王皮溜镇,411628000000
411628105000,S,4,试量镇,411628000000
411628106000,X,4,辛集镇,411628000000
411628107000,M,4,马铺镇,411628000000
411628108000,J,4,贾滩镇,411628000000
411628109000,Y,4,杨湖口镇,411628000000
411628110000,Z,4,张店镇,411628000000
411628111000,G,4,观堂镇,411628000000
411628112000,S,4,生铁冢镇,411628000000
411628200000,Z,4,郑家集乡,411628000000
411628204000,Z,4,赵村乡,411628000000
411628205000,R,4,任集乡,411628000000
411628206000,T,4,唐集乡,411628000000
411628207000,G,4,高集乡,411628000000
411628208000,Q,4,邱集乡,411628000000
411628209000,M,4,穆店乡,411628000000
411681104000,G,4,高寺镇,411681000000
411681105000,X,4,新桥镇,411681000000
411681106000,F,4,付集镇,411681000000
411681107000,G,4,官会镇,411681000000
411681108000,D,4,丁集镇,411681000000
411681109000,Z,4,郑郭镇,411681000000
411681110000,M,4,秣陵镇,411681000000
411681111000,W,4,王明口镇,411681000000
411681112000,F,4,范集镇,411681000000
411681113000,S,4,三店镇,411681000000
411681114000,Y,4,永丰镇,411681000000
411627100000,C,4,城关回族镇,411627000000
411627101000,C,4,常营镇,411627000000
411627102000,X,4,逊母口镇,411627000000
411627103000,L,4,老冢镇,411627000000
411627104000,Z,4,朱口镇,411627000000
411627105000,M,4,马头镇,411627000000
411627106000,L,4,龙曲镇,411627000000
411627107000,B,4,板桥镇,411627000000
