name,code,parent,level
北京市,110000000000,0,1
天津市,120000000000,0,1
河北省,130000000000,0,1
山西省,140000000000,0,1
内蒙古自治区,150000000000,0,1
辽宁省,210000000000,0,1
吉林省,220000000000,0,1
黑龙江省,230000000000,0,1
上海市,310000000000,0,1
江苏省,320000000000,0,1
浙江省,330000000000,0,1
安徽省,340000000000,0,1
福建省,350000000000,0,1
江西省,360000000000,0,1
山东省,370000000000,0,1
河南省,410000000000,0,1
湖北省,420000000000,0,1
湖南省,430000000000,0,1
广东省,440000000000,0,1
广西壮族自治区,450000000000,0,1
海南省,460000000000,0,1
重庆市,500000000000,0,1
四川省,510000000000,0,1
贵州省,520000000000,0,1
云南省,530000000000,0,1
西藏自治区,540000000000,0,1
陕西省,610000000000,0,1
甘肃省,620000000000,0,1
青海省,630000000000,0,1
宁夏回族自治区,640000000000,0,1
新疆维吾尔自治区,650000000000,0,1
哈尔滨市,230100000000,230000000000,2
齐齐哈尔市,230200000000,230000000000,2
鸡西市,230300000000,230000000000,2
鹤岗市,230400000000,230000000000,2
双鸭山市,230500000000,230000000000,2
大庆市,230600000000,230000000000,2
伊春市,230700000000,230000000000,2
佳木斯市,230800000000,230000000000,2
七台河市,230900000000,230000000000,2
牡丹江市,231000000000,230000000000,2
黑河市,231100000000,230000000000,2
绥化市,231200000000,230000000000,2
大兴安岭地区,232700000000,230000000000,2
长春市,220100000000,220000000000,2
吉林市,220200000000,220000000000,2
四平市,220300000000,220000000000,2
辽源市,220400000000,220000000000,2
通化市,220500000000,220000000000,2
白山市,220600000000,220000000000,2
松原市,220700000000,220000000000,2
白城市,220800000000,220000000000,2
延边朝鲜族自治州,222400000000,220000000000,2
太原市,140100000000,140000000000,2
大同市,140200000000,140000000000,2
阳泉市,140300000000,140000000000,2
长治市,140400000000,140000000000,2
晋城市,140500000000,140000000000,2
朔州市,140600000000,140000000000,2
晋中市,140700000000,140000000000,2
运城市,140800000000,140000000000,2
忻州市,140900000000,140000000000,2
临汾市,141000000000,140000000000,2
吕梁市,141100000000,140000000000,2
沈阳市,210100000000,210000000000,2
大连市,210200000000,210000000000,2
鞍山市,210300000000,210000000000,2
抚顺市,210400000000,210000000000,2
本溪市,210500000000,210000000000,2
丹东市,210600000000,210000000000,2
锦州市,210700000000,210000000000,2
营口市,210800000000,210000000000,2
阜新市,210900000000,210000000000,2
辽阳市,211000000000,210000000000,2
盘锦市,211100000000,210000000000,2
铁岭市,211200000000,210000000000,2
朝阳市,211300000000,210000000000,2
葫芦岛市,211400000000,210000000000,2
呼和浩特市,150100000000,150000000000,2
包头市,150200000000,150000000000,2
乌海市,150300000000,150000000000,2
赤峰市,150400000000,150000000000,2
通辽市,150500000000,150000000000,2
鄂尔多斯市,150600000000,150000000000,2
呼伦贝尔市,150700000000,150000000000,2
巴彦淖尔市,150800000000,150000000000,2
乌兰察布市,150900000000,150000000000,2
兴安盟,152200000000,150000000000,2
锡林郭勒盟,152500000000,150000000000,2
阿拉善盟,152900000000,150000000000,2
石家庄市,130100000000,130000000000,2
唐山市,130200000000,130000000000,2
秦皇岛市,130300000000,130000000000,2
邯郸市,130400000000,130000000000,2
邢台市,130500000000,130000000000,2
保定市,130600000000,130000000000,2
张家口市,130700000000,130000000000,2
承德市,130800000000,130000000000,2
沧州市,130900000000,130000000000,2
廊坊市,131000000000,130000000000,2
衡水市,131100000000,130000000000,2
市辖区,120100000000,120000000000,2
市辖区,500100000000,500000000000,2
县,500200000000,500000000000,2
成都市,510100000000,510000000000,2
自贡市,510300000000,510000000000,2
攀枝花市,510400000000,510000000000,2
泸州市,510500000000,510000000000,2
德阳市,510600000000,510000000000,2
绵阳市,510700000000,510000000000,2
广元市,510800000000,510000000000,2
遂宁市,510900000000,510000000000,2
内江市,511000000000,510000000000,2
乐山市,511100000000,510000000000,2
南充市,511300000000,510000000000,2
眉山市,511400000000,510000000000,2
宜宾市,511500000000,510000000000,2
广安市,511600000000,510000000000,2
达州市,511700000000,510000000000,2
雅安市,511800000000,510000000000,2
巴中市,511900000000,510000000000,2
资阳市,512000000000,510000000000,2
阿坝藏族羌族自治州,513200000000,510000000000,2
甘孜藏族自治州,513300000000,510000000000,2
凉山彝族自治州,513400000000,510000000000,2
南宁市,450100000000,450000000000,2
柳州市,450200000000,450000000000,2
桂林市,450300000000,450000000000,2
梧州市,450400000000,450000000000,2
北海市,450500000000,450000000000,2
防城港市,450600000000,450000000000,2
钦州市,450700000000,450000000000,2
贵港市,450800000000,450000000000,2
玉林市,450900000000,450000000000,2
百色市,451000000000,450000000000,2
贺州市,451100000000,450000000000,2
河池市,451200000000,450000000000,2
来宾市,451300000000,450000000000,2
崇左市,451400000000,450000000000,2
海口市,460100000000,460000000000,2
三亚市,460200000000,460000000000,2
三沙市,460300000000,460000000000,2
儋州市,460400000000,460000000000,2
省直辖县级行政区划,469000000000,460000000000,2
广州市,440100000000,440000000000,2
韶关市,440200000000,440000000000,2
深圳市,440300000000,440000000000,2
珠海市,440400000000,440000000000,2
汕头市,440500000000,440000000000,2
佛山市,440600000000,440000000000,2
江门市,440700000000,440000000000,2
湛江市,440800000000,440000000000,2
茂名市,440900000000,440000000000,2
肇庆市,441200000000,440000000000,2
惠州市,441300000000,440000000000,2
梅州市,441400000000,440000000000,2
汕尾市,441500000000,440000000000,2
河源市,441600000000,440000000000,2
阳江市,441700000000,440000000000,2
清远市,441800000000,440000000000,2
东莞市,441900000000,440000000000,2
中山市,442000000000,440000000000,2
潮州市,445100000000,440000000000,2
长沙市,430100000000,430000000000,2
株洲市,430200000000,430000000000,2
湘潭市,430300000000,430000000000,2
衡阳市,430400000000,430000000000,2
邵阳市,430500000000,430000000000,2
岳阳市,430600000000,430000000000,2
常德市,430700000000,430000000000,2
张家界市,430800000000,430000000000,2
益阳市,430900000000,430000000000,2
郴州市,431000000000,430000000000,2
永州市,431100000000,430000000000,2
怀化市,431200000000,430000000000,2
娄底市,431300000000,430000000000,2
湘西土家族苗族自治州,433100000000,430000000000,2
揭阳市,445200000000,440000000000,2
云浮市,445300000000,440000000000,2
市辖区,110100000000,110000000000,2
武汉市,420100000000,420000000000,2
黄石市,420200000000,420000000000,2
十堰市,420300000000,420000000000,2
宜昌市,420500000000,420000000000,2
襄阳市,420600000000,420000000000,2
鄂州市,420700000000,420000000000,2
荆门市,420800000000,420000000000,2
孝感市,420900000000,420000000000,2
荆州市,421000000000,420000000000,2
黄冈市,421100000000,420000000000,2
咸宁市,421200000000,420000000000,2
随州市,421300000000,420000000000,2
恩施土家族苗族自治州,422800000000,420000000000,2
省直辖县级行政区划,429000000000,420000000000,2
银川市,640100000000,640000000000,2
石嘴山市,640200000000,640000000000,2
吴忠市,640300000000,640000000000,2
固原市,640400000000,640000000000,2
中卫市,640500000000,640000000000,2
乌鲁木齐市,650100000000,650000000000,2
克拉玛依市,650200000000,650000000000,2
吐鲁番市,650400000000,650000000000,2
哈密市,650500000000,650000000000,2
昌吉回族自治州,652300000000,650000000000,2
博尔塔拉蒙古自治州,652700000000,650000000000,2
巴音郭楞蒙古自治州,652800000000,650000000000,2
阿克苏地区,652900000000,650000000000,2
克孜勒苏柯尔克孜自治州,653000000000,650000000000,2
喀什地区,653100000000,650000000000,2
和田地区,653200000000,650000000000,2
伊犁哈萨克自治州,654000000000,650000000000,2
塔城地区,654200000000,650000000000,2
阿勒泰地区,654300000000,650000000000,2
自治区直辖县级行政区划,659000000000,650000000000,2
伊春区,230702000000,230700000000,3
南岔区,230703000000,230700000000,3
友好区,230704000000,230700000000,3
西林区,230705000000,230700000000,3
翠峦区,230706000000,230700000000,3
新青区,230707000000,230700000000,3
美溪区,230708000000,230700000000,3
金山屯区,230709000000,230700000000,3
五营区,230710000000,230700000000,3
乌马河区,230711000000,230700000000,3
汤旺河区,230712000000,230700000000,3
带岭区,230713000000,230700000000,3
乌伊岭区,230714000000,230700000000,3
红星区,230715000000,230700000000,3
上甘岭区,230716000000,230700000000,3
嘉荫县,230722000000,230700000000,3
铁力市,230781000000,230700000000,3
向阳区,230803000000,230800000000,3
前进区,230804000000,230800000000,3
东风区,230805000000,230800000000,3
郊区,230811000000,230800000000,3
桦南县,230822000000,230800000000,3
桦川县,230826000000,230800000000,3
汤原县,230828000000,230800000000,3
同江市,230881000000,230800000000,3
富锦市,230882000000,230800000000,3
抚远市,230883000000,230800000000,3
呼玛县,232721000000,232700000000,3
塔河县,232722000000,232700000000,3
加格达奇区,232761000000,232700000000,3
松岭区,232762000000,232700000000,3
新林区,232763000000,232700000000,3
呼中区,232764000000,232700000000,3
连山区,211402000000,211400000000,3
龙港区,211403000000,211400000000,3
南票区,211404000000,211400000000,3
绥中县,211421000000,211400000000,3
建昌县,211422000000,211400000000,3
兴城市,211481000000,211400000000,3
桃城区,131102000000,131100000000,3
冀州区,131103000000,131100000000,3
枣强县,131121000000,131100000000,3
武邑县,131122000000,131100000000,3
武强县,131123000000,131100000000,3
饶阳县,131124000000,131100000000,3
安平县,131125000000,131100000000,3
故城县,131126000000,131100000000,3
景县,131127000000,131100000000,3
阜城县,131128000000,131100000000,3
河北衡水高新技术产业开发区,131171000000,131100000000,3
衡水滨湖新区,131172000000,131100000000,3
深州市,131182000000,131100000000,3
河东区,120102000000,120100000000,3
河西区,120103000000,120100000000,3
南开区,120104000000,120100000000,3
河北区,120105000000,120100000000,3
红桥区,120106000000,120100000000,3
东丽区,120110000000,120100000000,3
西青区,120111000000,120100000000,3
津南区,120112000000,120100000000,3
北辰区,120113000000,120100000000,3
武清区,120114000000,120100000000,3
宝坻区,120115000000,120100000000,3
滨海新区,120116000000,120100000000,3
宁河区,120117000000,120100000000,3
静海区,120118000000,120100000000,3
安次区,131002000000,131000000000,3
广阳区,131003000000,131000000000,3
固安县,131022000000,131000000000,3
永清县,131023000000,131000000000,3
香河县,131024000000,131000000000,3
大城县,131025000000,131000000000,3
文安县,131026000000,131000000000,3
大厂回族自治县,131028000000,131000000000,3
廊坊经济技术开发区,131071000000,131000000000,3
霸州市,131081000000,131000000000,3
三河市,131082000000,131000000000,3
蓟州区,120119000000,120100000000,3
新华区,130902000000,130900000000,3
运河区,130903000000,130900000000,3
沧县,130921000000,130900000000,3
青县,130922000000,130900000000,3
东光县,130923000000,130900000000,3
海兴县,130924000000,130900000000,3
盐山县,130925000000,130900000000,3
肃宁县,130926000000,130900000000,3
南皮县,130927000000,130900000000,3
吴桥县,130928000000,130900000000,3
献县,130929000000,130900000000,3
孟村回族自治县,130930000000,130900000000,3
河北沧州经济开发区,130971000000,130900000000,3
沧州高新技术产业开发区,130972000000,130900000000,3
沧州渤海新区,130973000000,130900000000,3
泊头市,130981000000,130900000000,3
任丘市,130982000000,130900000000,3
黄骅市,130983000000,130900000000,3
河间市,130984000000,130900000000,3
双桥区,130802000000,130800000000,3
双滦区,130803000000,130800000000,3
鹰手营子矿区,130804000000,130800000000,3
承德县,130821000000,130800000000,3
兴隆县,130822000000,130800000000,3
滦平县,130824000000,130800000000,3
隆化县,130825000000,130800000000,3
丰宁满族自治县,130826000000,130800000000,3
宽城满族自治县,130827000000,130800000000,3
围场满族蒙古族自治县,130828000000,130800000000,3
承德高新技术产业开发区,130871000000,130800000000,3
平泉市,130881000000,130800000000,3
东坡区,511402000000,511400000000,3
彭山区,511403000000,511400000000,3
仁寿县,511421000000,511400000000,3
洪雅县,511423000000,511400000000,3
丹棱县,511424000000,511400000000,3
青神县,511425000000,511400000000,3
江州区,451402000000,451400000000,3
扶绥县,451421000000,451400000000,3
宁明县,451422000000,451400000000,3
龙州县,451423000000,451400000000,3
大新县,451424000000,451400000000,3
天等县,451425000000,451400000000,3
凭祥市,451481000000,451400000000,3
桥东区,130702000000,130700000000,3
桥西区,130703000000,130700000000,3
宣化区,130705000000,130700000000,3
下花园区,130706000000,130700000000,3
万全区,130708000000,130700000000,3
崇礼区,130709000000,130700000000,3
张北县,130722000000,130700000000,3
康保县,130723000000,130700000000,3
沽源县,130724000000,130700000000,3
尚义县,130725000000,130700000000,3
蔚县,130726000000,130700000000,3
阳原县,130727000000,130700000000,3
怀安县,130728000000,130700000000,3
怀来县,130730000000,130700000000,3
涿鹿县,130731000000,130700000000,3
赤城县,130732000000,130700000000,3
张家口市高新技术产业开发区,130771000000,130700000000,3
张家口市察北管理区,130772000000,130700000000,3
张家口市塞北管理区,130773000000,130700000000,3
泸溪县,433122000000,433100000000,3
凤凰县,433123000000,433100000000,3
花垣县,433124000000,433100000000,3
保靖县,433125000000,433100000000,3
古丈县,433126000000,433100000000,3
永顺县,433127000000,433100000000,3
龙山县,433130000000,433100000000,3
湖南吉首经济开发区,433172000000,433100000000,3
湖南永顺经济开发区,433173000000,433100000000,3
云城区,445302000000,445300000000,3
云安区,445303000000,445300000000,3
新兴县,445321000000,445300000000,3
郁南县,445322000000,445300000000,3
罗定市,445381000000,445300000000,3
阿拉尔市,659002000000,659000000000,3
图木舒克市,659003000000,659000000000,3
五家渠市,659004000000,659000000000,3
铁门关市,659006000000,659000000000,3
沙坡头区,640502000000,640500000000,3
中宁县,640521000000,640500000000,3
海原县,640522000000,640500000000,3
抚远镇,230883100000,230883000000,4
寒葱沟镇,230883101000,230883000000,4
浓桥镇,230883102000,230883000000,4
乌苏镇,230883103000,230883000000,4
黑瞎子岛镇,230883104000,230883000000,4
通江乡,230883200000,230883000000,4
浓江乡,230883201000,230883000000,4
海青乡,230883202000,230883000000,4
别拉洪乡,230883203000,230883000000,4
鸭南乡,230883204000,230883000000,4
前哨农场,230883500000,230883000000,4
前锋农场,230883501000,230883000000,4
二道河农场,230883502000,230883000000,4
城东街道办事处,230882001000,230882000000,4
城西街道办事处,230882003000,230882000000,4
富锦镇,230882102000,230882000000,4
长安镇,230882103000,230882000000,4
砚山镇,230882106000,230882000000,4
头林镇,230882107000,230882000000,4
兴隆岗镇,230882108000,230882000000,4
宏胜镇,230882109000,230882000000,4
向阳川镇,230882110000,230882000000,4
二龙山镇,230882111000,230882000000,4
上街基镇,230882112000,230882000000,4
锦山镇,230882113000,230882000000,4
大榆树镇,230882114000,230882000000,4
石砬山林场,230882400000,230882000000,4
东风岗林场,230882401000,230882000000,4
太东林场,230882402000,230882000000,4
工农林场,230882403000,230882000000,4
富锦市国营原种场,230882404000,230882000000,4
富锦市国营果树示范场,230882405000,230882000000,4
富锦市科研所,230882406000,230882000000,4
工业园区,230882407000,230882000000,4
建三江管理局局直,230882500000,230882000000,4
七星农场,230882501000,230882000000,4
大兴农场,230882502000,230882000000,4
创业农场,230882503000,230882000000,4
种猪场,230882580000,230882000000,4
种畜场,230882581000,230882000000,4
古城街道,211481001000,211481000000,4
宁远街道,211481002000,211481000000,4
城东街道,211481003000,211481000000,4
温泉街道,211481004000,211481000000,4
钓鱼台街道,211481005000,211481000000,4
华山街道,211481006000,211481000000,4
四家屯街道,211481007000,211481000000,4
菊花街道,211481008000,211481000000,4
临海街道,211481009000,211481000000,4
曹庄镇,211481101000,211481000000,4
沙后所满族镇,211481103000,211481000000,4
东辛庄满族镇,211481104000,211481000000,4
郭家满族镇,211481105000,211481000000,4
红崖子镇,211481106000,211481000000,4
徐大堡镇,211481107000,211481000000,4
文昌街道办事处,120119001000,120119000000,4
渔阳镇,120119100000,120119000000,4
洇溜镇,120119101000,120119000000,4
官庄镇,120119102000,120119000000,4
马伸桥镇,120119103000,120119000000,4
下营镇,120119104000,120119000000,4
邦均镇,120119105000,120119000000,4
别山镇,120119106000,120119000000,4
尤古庄镇,120119108000,120119000000,4
上仓镇,120119109000,120119000000,4
下仓镇,120119111000,120119000000,4
罗庄子镇,120119112000,120119000000,4
白涧镇,120119113000,120119000000,4
五百户镇,120119114000,120119000000,4
呼中镇,232764100000,232764000000,4
碧水镇,232764101000,232764000000,4
呼源镇,232764102000,232764000000,4
宏伟镇,232764103000,232764000000,4
高家岭满族镇,211481108000,211481000000,4
羊安满族乡,211481201000,211481000000,4
元台子满族乡,211481203000,211481000000,4
白塔满族乡,211481204000,211481000000,4
望海满族乡,211481206000,211481000000,4
刘台子满族乡,211481207000,211481000000,4
大寨满族乡,211481208000,211481000000,4
南大满族乡,211481209000,211481000000,4
围屏满族乡,211481210000,211481000000,4
碱厂满族乡,211481212000,211481000000,4
三道沟满族乡,211481213000,211481000000,4
旧门满族乡,211481215000,211481000000,4
药王满族乡,211481216000,211481000000,4
侯家营镇,120119115000,120119000000,4
桑梓镇,120119116000,120119000000,4
东施古镇,120119117000,120119000000,4
下窝头镇,120119118000,120119000000,4
杨津庄镇,120119119000,120119000000,4
出头岭镇,120119120000,120119000000,4
西龙虎峪镇,120119121000,120119000000,4
穿芳峪镇,120119122000,120119000000,4
东二营镇,120119123000,120119000000,4
许家台镇,120119124000,120119000000,4
礼明庄镇,120119125000,120119000000,4
东赵各庄镇,120119126000,120119000000,4
孙各庄乡,120119203000,120119000000,4
蓟县新城建设管理委员会,120119400000,120119000000,4
瀛州路街道办事处,130984001000,130984000000,4
城垣西路街道办事处,130984002000,130984000000,4
米各庄镇,130984101000,130984000000,4
景和镇,130984102000,130984000000,4
卧佛堂镇,130984103000,130984000000,4
束城镇,130984104000,130984000000,4
留古寺镇,130984105000,130984000000,4
沙河桥镇,130984106000,130984000000,4
诗经村镇,130984107000,130984000000,4
故仙乡,130984200000,130984000000,4
黎民居乡,130984201000,130984000000,4
兴村乡,130984202000,130984000000,4
沙洼乡,130984203000,130984000000,4
西九吉乡,130984204000,130984000000,4
北石槽乡,130984205000,130984000000,4
鼎盛东大街街道办事处,131082001000,131082000000,4
泃阳西大街街道办事处,131082002000,131082000000,4
泃阳镇,131082100000,131082000000,4
李旗庄镇,131082101000,131082000000,4
杨庄镇,131082102000,131082000000,4
皇庄镇,131082103000,131082000000,4
新集镇,131082104000,131082000000,4
段甲岭镇,131082105000,131082000000,4
黄土庄镇,131082106000,131082000000,4
高楼镇,131082107000,131082000000,4
齐心庄镇,131082108000,131082000000,4
华康街道办事处,120118001000,120118000000,4
静海镇,120118100000,120118000000,4
唐官屯镇,120118101000,120118000000,4
独流镇,120118102000,120118000000,4
王口镇,120118103000,120118000000,4
台头镇,120118104000,120118000000,4
子牙镇,120118105000,120118000000,4
陈官屯镇,120118106000,120118000000,4
中旺镇,120118107000,120118000000,4
大邱庄镇,120118108000,120118000000,4
蔡公庄镇,120118109000,120118000000,4
梁头镇,120118110000,120118000000,4
团泊镇,120118111000,120118000000,4
双塘镇,120118112000,120118000000,4
大丰堆镇,120118113000,120118000000,4
沿庄镇,120118114000,120118000000,4
西翟庄镇,120118115000,120118000000,4
良王庄乡,120118200000,120118000000,4
杨成庄乡,120118201000,120118000000,4
时村乡,130984209000,130984000000,4
行别营乡,130984210000,130984000000,4
尊祖庄乡,130984211000,130984000000,4
龙华店乡,130984212000,130984000000,4
果子洼回族乡,130984213000,130984000000,4
河间经济开发区管理委员会,130984401000,130984000000,4
河北河间瀛州经济开发区管理委员会,130984402000,130984000000,4
燕郊镇,131082109000,131082000000,4
燕郊经济技术开发区,131082450000,131082000000,4
三河市农业高新技术园区,131082451000,131082000000,4
天津静海经济开发区,120118400000,120118000000,4
天津子牙循环经济产业区,120118402000,120118000000,4
团泊新城,120118403000,120118000000,4
同江市城市管理委员会,230881001000,230881000000,4
同江镇,230881100000,230881000000,4
乐业镇,230881101000,230881000000,4
三村镇,230881102000,230881000000,4
临江镇,230881103000,230881000000,4
向阳镇,230881104000,230881000000,4
青河镇,230881105000,230881000000,4
街津口乡,230881204000,230881000000,4
八岔乡,230881205000,230881000000,4
金川乡,230881206000,230881000000,4
银川乡,230881207000,230881000000,4
街津口林场,230881400000,230881000000,4
鸭北林场,230881401000,230881000000,4
勤得利农场,230881500000,230881000000,4
青龙山农场,230881501000,230881000000,4
前进农场,230881502000,230881000000,4
洪河农场,230881503000,230881000000,4
鸭绿河农场,230881504000,230881000000,4
浓江农场,230881505000,230881000000,4
良种场,230881580000,230881000000,4
畜牧场,230881581000,230881000000,4
知青农场,230881582000,230881000000,4
平定堡镇,130724100000,130724000000,4
小厂镇,130724101000,130724000000,4
黄盖淖镇,130724102000,130724000000,4
九连城镇,130724103000,130724000000,4
高山堡乡,130724200000,130724000000,4
小河子乡,130724201000,130724000000,4
二道渠乡,130724202000,130724000000,4
大二号回族乡,130724203000,130724000000,4
闪电河乡,130724204000,130724000000,4
长梁乡,130724205000,130724000000,4
丰源店乡,130724206000,130724000000,4
西辛营乡,130724207000,130724000000,4
莲花滩乡,130724208000,130724000000,4
白土窑乡,130724209000,130724000000,4
平泉镇,130881100000,130881000000,4
黄土梁子镇,130881101000,130881000000,4
榆树林子镇,130881102000,130881000000,4
杨树岭镇,130881103000,130881000000,4
七沟镇,130881104000,130881000000,4
小寺沟镇,130881105000,130881000000,4
党坝镇,130881106000,130881000000,4
卧龙镇,130881107000,130881000000,4
南五十家子镇,130881108000,130881000000,4
北五十家子镇,130881109000,130881000000,4
桲椤树镇,130881110000,130881000000,4
柳溪镇,130881111000,130881000000,4
平北镇,130881112000,130881000000,4
青河镇,130881113000,130881000000,4
台头山镇,130881114000,130881000000,4
王土房乡,130881200000,130881000000,4
七家岱满族乡,130881203000,130881000000,4
茅兰沟满族蒙古族乡,130881206000,130881000000,4
道虎沟乡,130881210000,130881000000,4
湖南永顺经济开发区管委会,433173002000,433173000000,4
都城镇,445322100000,445322000000,4
平台镇,445322101000,445322000000,4
桂圩镇,445322102000,445322000000,4
通门镇,445322104000,445322000000,4
建城镇,445322105000,445322000000,4
宝珠镇,445322106000,445322000000,4
大方镇,445322108000,445322000000,4
千官镇,445322110000,445322000000,4
大湾镇,445322111000,445322000000,4
河口镇,445322112000,445322000000,4
宋桂镇,445322113000,445322000000,4
东坝镇,445322114000,445322000000,4
连滩镇,445322115000,445322000000,4
历洞镇,445322116000,445322000000,4
海城镇,640522100000,640522000000,4
李旺镇,640522101000,640522000000,4
西安镇,640522103000,640522000000,4
三河镇,640522104000,640522000000,4
七营镇,640522105000,640522000000,4
史店乡,640522200000,640522000000,4
树台乡,640522201000,640522000000,4
关桥乡,640522202000,640522000000,4
高崖乡,640522206000,640522000000,4
郑旗乡,640522207000,640522000000,4
贾塘乡,640522208000,640522000000,4
宁安镇,640521100000,640521000000,4
鸣沙镇,640521101000,640521000000,4
石空镇,640521102000,640521000000,4
新堡镇,640521103000,640521000000,4
恩和镇,640521104000,640521000000,4
大战场镇,640521105000,640521000000,4
舟塔乡,640521200000,640521000000,4
白马乡,640521201000,640521000000,4
余丁乡,640521202000,640521000000,4
喊叫水乡,640521204000,640521000000,4
徐套乡,640521205000,640521000000,4
太阳梁乡,640521206000,640521000000,4
南江口镇,445322117000,445322000000,4
西江林场,445322400000,445322000000,4
通门林场,445322401000,445322000000,4
大历林场,445322402000,445322000000,4
同乐林场,445322403000,445322000000,4
曹洼乡,640522209000,640522000000,4
九彩乡,640522210000,640522000000,4
李俊乡,640522211000,640522000000,4
红羊乡,640522212000,640522000000,4
关庄乡,640522213000,640522000000,4
甘城乡,640522214000,640522000000,4
种羊场,640522400000,640522000000,4
涵养林总场,640522401000,640522000000,4
老城管理办公室,640522402000,640522000000,4
海兴开发区,640522406000,640522000000,4
罗城街道,445381001000,445381000000,4
素龙街道,445381002000,445381000000,4
附城街道,445381003000,445381000000,4
双东镇街道,445381004000,445381000000,4
罗镜镇,445381100000,445381000000,4
太平镇,445381101000,445381000000,4
分界镇,445381102000,445381000000,4
罗平镇,445381104000,445381000000,4
船步镇,445381105000,445381000000,4
满塘镇,445381106000,445381000000,4
苹塘镇,445381107000,445381000000,4
金鸡镇,445381108000,445381000000,4
围底镇,445381109000,445381000000,4
华石镇,445381110000,445381000000,4
林滨镇,445381111000,445381000000,4
黎少镇,445381113000,445381000000,4
生江镇,445381114000,445381000000,4
连州镇,445381115000,445381000000,4
泗纶镇,445381116000,445381000000,4
加益镇,445381118000,445381000000,4
龙湾镇,445381119000,445381000000,4
罗平农场,445381400000,445381000000,4
滨河镇,640502100000,640502000000,4
文昌镇,640502101000,640502000000,4
东园镇,640502102000,640502000000,4
柔远镇,640502103000,640502000000,4
镇罗镇,640502104000,640502000000,4
宣和镇,640502105000,640502000000,4
永康镇,640502106000,640502000000,4
常乐镇,640502107000,640502000000,4
迎水桥镇,640502108000,640502000000,4
兴仁镇,640502109000,640502000000,4
香山乡,640502200000,640502000000,4
中卫山羊选育场,640502400000,640502000000,4
中卫工业园区,640502401000,640502000000,4
博古其镇,659006100000,659006000000,4
双丰镇,659006101000,659006000000,4
金银川路街道办事处,659002001000,659002000000,4
幸福路街道办事处,659002002000,659002000000,4
青松路街道办事处,659002003000,659002000000,4
南口街道办事处,659002004000,659002000000,4
托喀依乡,659002200000,659002000000,4
工业园区,659002402000,659002000000,4
兵团七团,659002500000,659002000000,4
兵团八团,659002501000,659002000000,4
兵团十团,659002503000,659002000000,4
兵团十一团,659002504000,659002000000,4
兵团十二团,659002505000,659002000000,4
兵团十三团,659002506000,659002000000,4
兵团十四团,659002507000,659002000000,4
兵团十六团,659002509000,659002000000,4
兵团九团,659002510000,659002000000,4
兵团第一师水利水电工程处,659002511000,659002000000,4
兵团第一师塔里木灌区水利管理处,659002512000,659002000000,4
兵团一团,659002516000,659002000000,4
兵团农一师沙井子水利管理处,659002517000,659002000000,4
西工业园区管理委员会,659002518000,659002000000,4
兵团二团,659002519000,659002000000,4
兵团三团,659002520000,659002000000,4
兵团五团,659002521000,659002000000,4
兵团六团,659002522000,659002000000,4
兵团四团,659002523000,659002000000,4
新城镇,445321100000,445321000000,4
车岗镇,445321101000,445321000000,4
水台镇,445321103000,445321000000,4
稔村镇,445321104000,445321000000,4
东成镇,445321105000,445321000000,4
太平镇,445321107000,445321000000,4
里洞镇,445321108000,445321000000,4
大江镇,445321110000,445321000000,4
天堂镇,445321112000,445321000000,4
河头镇,445321113000,445321000000,4
簕竹镇,445321114000,445321000000,4
六祖镇,445321115000,445321000000,4
广东省西江林业局良洞迳林场,445321501000,445321000000,4
云浮市国有水台林场,445321502000,445321000000,4
国营新兴县岩头林场,445321503000,445321000000,4
六都镇,445303100000,445303000000,4
高村镇,445303101000,445303000000,4
白石镇,445303102000,445303000000,4
镇安镇,445303103000,445303000000,4
富林镇,445303104000,445303000000,4
石城镇,445303105000,445303000000,4
都杨镇,445303106000,445303000000,4
大云雾林场,445303400000,445303000000,4
云城街道,445302001000,445302000000,4
高峰街道,445302002000,445302000000,4
河口街道,445302003000,445302000000,4
安塘街道,445302004000,445302000000,4
腰古镇,445302102000,445302000000,4
思劳镇,445302103000,445302000000,4
前锋镇,445302105000,445302000000,4
南盛镇,445302106000,445302000000,4
乾州街道办事处经开区,433172598000,433172000000,4
民安街道,433130001000,433130000000,4
华塘街道,433130002000,433130000000,4
兴隆街道,433130004000,433130000000,4
石羔街道,433130005000,433130000000,4
洗车河镇,433130104000,433130000000,4
石牌镇,433130110000,433130000000,4
茨岩塘镇,433130112000,433130000000,4
红岩溪镇,433130113000,433130000000,4
靛房镇,433130114000,433130000000,4
苗儿滩镇,433130115000,433130000000,4
里耶镇,433130116000,433130000000,4
桂塘镇,433130117000,433130000000,4
召市镇,433130118000,433130000000,4
洗洛镇,433130119000,433130000000,4
水田坝镇,433130120000,433130000000,4
农车镇,433130121000,433130000000,4
洛塔乡,433130200000,433130000000,4
大安乡,433130210000,433130000000,4
内溪乡,433130220000,433130000000,4
咱果乡,433130236000,433130000000,4
茅坪乡,433130237000,433130000000,4
古阳镇,433126101000,433126000000,4
岩头寨镇,433126103000,433126000000,4
默戎镇,433126104000,433126000000,4
红石林镇,433126105000,433126000000,4
断龙山镇,433126106000,433126000000,4
高峰镇,433126107000,433126000000,4
坪坝镇,433126108000,433126000000,4
普戎镇,433125104000,433125000000,4
复兴镇,433125108000,433125000000,4
迁陵镇,433125109000,433125000000,4
